project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_RTC,fields.issuetype.name_<lambda>_Outage,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_SVN->GIT Mirroring,fields.issuetype.name_<lambda>_Umbrella,fields.issuetype.name_<lambda>_Wish,fields.issuetype.name_<lambda>_Planned Work,fields.issuetype.name_<lambda>_New JIRA Project,fields.issuetype.name_<lambda>_New Git Repo,fields.issuetype.name_<lambda>_New Confluence Wiki,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Temp,fields.issuetype.name_<lambda>_New TLP,fields.issuetype.name_<lambda>_New TLP - Common Tasks,fields.issuetype.name_<lambda>_Project,fields.issuetype.name_<lambda>_Dependency,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Test,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Comment,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pending Review,fields.issuetype.name_<lambda>_Blogs - Access to Existing Blog,fields.issuetype.name_<lambda>_Dependency upgrade,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_GitBox Request,fields.issuetype.name_<lambda>_Blogs - New Blog User Account Request,fields.issuetype.name_<lambda>_Github Integration,fields.issuetype.name_<lambda>_New Bugzilla Project,fields.issuetype.name_<lambda>_Proposal,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Brainstorming,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Blog - New Blog Request,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_SVN->GIT Migration,fields.issuetype.name_<lambda>_Suitable Name Search,fields.issuetype.name_<lambda>_Request,fields.issuetype.name_<lambda>_TCK Challenge,fields.priority.name_<lambda>_Missing,fields.priority.name_<lambda>_Normal,fields.priority.name_<lambda>_P3,fields.priority.name_<lambda>_P0,fields.priority.name_<lambda>_P4,fields.priority.name_<lambda>_Low,fields.priority.name_<lambda>_P1,fields.priority.name_<lambda>_Critical,fields.priority.name_<lambda>_P2,fields.priority.name_<lambda>_Urgent,fields.priority.name_<lambda>_Major,fields.priority.name_<lambda>_Trivial,fields.priority.name_<lambda>_Blocker,fields.priority.name_<lambda>_Minor,fields.priority.name_<lambda>_High,fields.priority.name_<lambda>_Not a Priority,fields.status.name_<lambda>_Accepted,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Done,fields.status.name_<lambda>_Closed,fields.status.name_<lambda>_Open,fields.status.name_<lambda>_Patch Available,fields.status.name_<lambda>_Waiting for Infra,fields.status.name_<lambda>_Resolved,fields.status.name_<lambda>_To Do,fields.status.name_<lambda>_Reopened,created_month_<lambda>_1.0,created_month_<lambda>_2.0,created_month_<lambda>_3.0,created_month_<lambda>_4.0,created_month_<lambda>_5.0,created_month_<lambda>_6.0,created_month_<lambda>_7.0,created_month_<lambda>_8.0,created_month_<lambda>_9.0,created_month_<lambda>_10.0,created_month_<lambda>_11.0
12313722.0,Hadoop YARN,7806,742,742,0.0,0.0,set(),0,0.0,0,0.0,2009-05-26 09:38:16,2021-12-18 12:35:26,2873.342806352663,424.6723611111111,0.003611111111111111,71446.82472222223,6170.26975484161,22429313.94638889,0,0,114,2798,0,0,8,0,0,0,0,0,0,0,0,0,0,0,160,120,0,3495,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,5561,262,423,937,0,0,0,0,0,1770,0,0,0,6036,0,0,684,618,675,640,714,579,686,736,622,714,610
12313820.0,Apache Drill,5378,433,433,0.0,0.0,set(),0,0.0,0,0.0,2012-09-05 16:34:55,2021-12-25 15:54:24,2817.7344341659436,470.7734722222222,0.004166666666666667,66416.33777777778,6719.280997036954,15153775.786944445,0,0,262,239,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,235,0,3732,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,3994,51,210,672,0,0,0,0,0,1854,0,0,0,3524,0,0,394,437,598,510,646,498,395,354,341,413,423
12314222.0,Batik,904,418,418,0.0,0.0,set(),0,0.0,0,0.0,2001-01-22 14:46:21,2021-08-24 08:27:52,14255.111967797442,12598.662222222221,-8.950833333333334,81918.3788888889,12859.288742358893,12886621.218888888,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,838,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,7,0,0,77,0,12,16,0,0,0,0,0,76,0,0,0,828,0,0,53,72,70,91,87,75,73,75,82,63,95
12314223.0,FOP,2483,1251,1251,0.0,0.0,set(),0,0.0,0,0.0,2001-02-01 01:45:33,2021-12-07 08:16:55,44768.758100080544,46966.276666666665,0.010277777777777778,144227.01583333334,34873.43317967769,111160826.3625,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,20,0,2266,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,0,0,0,0,0,0,19,0,0,479,4,18,58,0,0,0,0,0,1897,0,0,0,586,0,0,196,208,229,202,170,192,200,204,221,225,258
12314422.0,Apache Open Climate Workbench (Retired),857,28,28,0.0,0.0,set(),0,0.0,0,0.0,2013-04-28 16:00:49,2020-01-28 06:08:53,1744.541908466226,109.75888888888889,0.014166666666666666,39177.84527777778,5116.098174451407,1495072.4155555556,0,0,81,133,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,61,0,269,0,0,0,0,301,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,679,39,33,65,0,0,0,0,0,89,0,0,0,768,0,0,55,72,64,45,123,156,105,78,68,57,28
12314424.0,Tajo (Retired),1807,54,54,0.0,0.0,set(),0,0.0,0,0.0,2013-03-21 09:21:59,2018-07-13 01:34:05,1355.0443273073847,164.53694444444446,0.03944444444444444,30025.330555555556,3291.0014153241923,2448565.0994444443,0,0,170,273,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,98,0,766,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,1087,193,42,392,0,0,0,0,0,21,0,0,0,1785,0,1,165,105,209,177,114,61,157,125,204,162,139
12314426.0,Apache Tez,3259,193,193,0.0,0.0,set(),0,0.0,0,0.0,2013-03-25 14:31:14,2021-12-26 21:01:35,1894.8724044526268,124.89694444444444,0.005555555555555556,70244.46,6407.0396414337,6175389.166111111,0,0,204,706,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,31,0,1855,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,2672,67,194,165,0,0,0,0,0,2415,0,0,0,844,0,0,249,321,224,355,317,272,267,303,318,247,187
12314427.0,Apache Knox,2398,204,206,0.0,0.0,set(),0,0.0,0,0.0,2013-03-25 12:59:18,2021-12-11 21:04:35,1820.6709890186264,70.59236111111112,0.004166666666666667,48691.10166666667,5566.391609998529,4365969.031666666,0,0,116,526,0,0,5,0,0,0,0,0,0,0,0,0,0,0,46,144,0,1075,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,1614,207,62,423,0,0,0,0,0,1704,0,0,0,694,0,0,161,210,255,213,150,156,171,141,269,190,268
12314429.0,Falcon,1805,98,98,0.0,0.0,set(),0,0.0,0,0.0,2013-04-29 06:26:31,2018-07-27 09:12:09,1312.8781883656509,203.52,0.01138888888888889,23437.943888888887,2748.5232358903772,2369745.13,0,0,66,472,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,53,0,949,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1527,26,77,100,0,0,0,0,0,289,1,0,0,1515,0,0,137,114,133,114,158,138,170,170,199,152,179
12314430.0,jclouds,1124,291,291,0.0,0.0,set(),0,0.0,0,0.0,2013-05-08 01:03:10,2021-12-22 15:53:17,3490.3575926749704,286.8073611111111,0.0044444444444444444,64435.89083333333,8423.713932717621,3923161.9341666666,0,0,52,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,123,0,591,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,886,18,22,167,0,0,0,0,0,224,0,0,0,900,0,0,71,62,85,81,156,118,104,115,99,100,77
12314520.0,Olingo,1247,266,265,0.0,0.0,set(),0,0.0,0,0.0,2013-07-23 10:40:05,2021-09-17 06:04:45,1515.7980486500937,198.12222222222223,0.011111111111111112,34753.019166666665,3700.5399783005646,1890200.1666666667,0,0,90,77,0,0,19,0,0,0,0,0,0,0,0,0,0,74,13,153,0,644,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,896,17,49,216,0,0,0,0,0,1030,0,0,0,217,0,0,96,125,119,109,109,92,111,104,97,104,90
12314521.0,Stratos,1379,61,61,0.0,0.0,set(),0,0.0,0,0.0,2013-07-25 09:24:19,2016-07-25 07:47:01,1646.0252020385142,173.6586111111111,0.005555555555555556,17085.354166666668,3107.1503270933044,2269868.753611111,0,0,136,209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,70,0,645,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1057,11,68,172,0,0,0,0,0,142,0,0,0,1237,0,0,172,127,122,104,72,54,48,123,132,134,178
12314526.0,Samza,1827,165,165,0.0,0.0,set(),0,0.0,0,0.0,2013-08-05 21:47:06,2021-12-14 18:31:54,1623.2591523748708,362.31555555555553,0.013888888888888888,59140.13555555556,3323.3678760087373,2965694.471388889,0,0,111,151,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,126,0,1020,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1582,44,31,158,0,0,0,0,0,256,0,0,0,1570,0,1,140,132,220,211,177,130,114,165,148,128,152
12314720.0,Sentry (Retired),1951,97,97,0.0,0.0,set(),0,0.0,0,0.0,2013-08-29 23:04:31,2020-09-17 15:24:50,1597.3120861096872,280.945,0.004166666666666667,35221.9225,3445.5893220584935,3116355.88,0,0,74,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,0,824,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1663,28,54,144,0,0,0,0,0,29,0,0,0,1922,0,0,126,129,184,147,196,221,184,138,205,162,149
12314820.0,Apache Storm,2668,469,470,0.0,0.0,set(),0,0.0,0,0.0,2013-12-06 20:56:27,2022-01-03 20:30:25,2140.3755243211726,307.43125,0.006666666666666667,41909.8275,4527.334577781757,5710521.898888889,0,0,54,107,0,2,2,0,0,0,0,71,1,0,0,0,0,17,13,213,2,1349,0,0,35,0,776,0,0,0,0,0,0,1,8,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,145,0,0,1613,124,104,682,0,0,0,0,0,461,0,0,0,2207,0,0,206,252,226,229,172,252,227,220,199,191,264
12314922.0,Aurora,1578,119,119,0.0,0.0,set(),0,0.0,0,0.0,2013-10-22 01:55:18,2019-09-08 21:28:20,2633.8261125193635,525.0493055555555,0.005,30909.789722222224,4398.131482872895,4156177.6055555553,0,0,607,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,1022,54,92,329,0,0,0,0,0,67,0,0,0,1511,0,0,250,151,153,137,152,108,108,80,126,155,75
12314923.0,Usergrid (Retired),865,39,39,0.0,0.0,set(),0,0.0,0,0.0,2013-11-18 14:41:59,2019-05-26 21:36:31,2058.0691429030185,418.6191666666667,0.0,27629.371944444443,3592.278482024882,1780229.808611111,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,22,44,0,0,0,0,0,0,0,9,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,686,5,37,98,0,0,0,0,0,779,54,0,0,32,0,0,123,74,89,99,100,81,71,43,44,41,51
12315120.0,Phoenix,5012,536,625,0.0,0.0,set(),0,0.0,0,0.0,2014-01-11 23:14:04,2022-01-04 18:27:15,1724.298360102421,147.70499999999998,0.0019444444444444444,63350.28722222222,4444.868706677024,8642183.380833333,0,0,868,560,0,0,19,0,0,0,0,0,0,0,0,0,0,0,133,124,0,2677,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,170,0,0,3415,80,235,465,0,0,0,0,0,1728,0,0,0,3284,0,0,333,357,1078,375,342,336,347,360,412,362,380
12315321.0,Qpid Dispatch,1954,66,65,0.0,0.0,set(),0,0.0,0,0.0,2013-02-28 22:08:15,2021-12-22 15:40:43,1566.7111406800864,161.98486111111112,0.0038888888888888888,47106.53833333333,4525.010273812652,3061353.5688888887,0,0,41,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,124,84,0,1193,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1597,44,74,209,0,0,0,0,0,1871,0,0,0,83,0,0,169,130,148,206,204,182,136,117,143,174,191
12315420.0,Spark,35034,5884,6017,0.0,0.0,set(),0,0.0,0,0.0,2012-10-19 21:28:15,2022-01-05 09:48:48,3772.2087432324392,190.47583333333333,0.0019444444444444444,76943.02666666667,8201.150683946995,131065392.7836111,0,0,396,5890,0,209,114,4,3,0,0,654,0,0,0,0,0,397,600,1822,0,14435,0,0,45,3,10274,0,0,1,0,0,0,46,23,1,15,88,0,0,0,14,0,282,0,0,0,0,0,0,1542,0,0,21700,1443,1337,8730,0,0,0,0,0,2843,0,0,0,32191,0,0,2567,2451,3052,3113,3022,3118,3261,3279,2656,2717,2936
12315422.0,Slider,963,55,56,0.0,0.0,set(),0,0.0,0,0.0,2014-05-03 03:14:27,2018-03-19 11:11:46,750.5976482635284,100.2775,0.0030555555555555557,21651.401388888888,1799.0547275479328,722825.5352777778,0,0,65,204,0,8,1,0,0,0,0,8,0,0,0,0,0,1,11,40,0,502,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,777,14,31,105,0,0,0,0,0,9,0,0,0,954,0,0,47,52,40,30,127,84,86,124,93,128,101
12315521.0,Parquet,1601,332,332,0.0,0.0,set(),0,0.0,0,0.0,2014-06-14 03:54:40,2021-12-07 09:57:54,2360.233546568117,272.84305555555557,0.003611111111111111,58617.46638888889,5746.435143554359,3778733.9080555555,0,0,93,51,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,125,0,709,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1242,57,35,246,0,0,0,0,0,62,0,0,0,1539,0,0,189,193,130,138,147,127,119,120,141,105,77
12315522.0,Flink,21398,1903,1898,0.0,0.0,set(),0,0.0,0,0.0,2014-06-08 16:28:31,2022-01-04 10:21:22,2751.5492122186915,297.38222222222225,0.0002777777777777778,57669.61111111111,6327.203378214345,58877650.04305556,0,0,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,0,8847,0,0,0,0,6650,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,1822,0,0,14093,0,1705,3710,0,68,0,0,0,17382,0,0,0,4016,0,0,1539,1762,1953,1699,1735,2652,1811,1787,1539,1615,1838
12315524.0,Calcite,3563,477,480,0.0,0.0,set(),0,0.0,0,0.0,2014-06-18 07:33:31,2022-01-04 11:45:15,1680.4431318021643,163.9736111111111,0.0019444444444444444,50569.745,4933.302455099263,5987418.878611111,0,0,165,159,0,0,37,0,0,0,0,0,0,0,0,0,0,0,25,90,0,2291,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,2983,70,46,391,0,0,0,0,0,3530,0,0,0,33,0,0,246,247,308,279,254,483,253,321,315,293,276
12315621.0,Ranger,3053,246,252,0.0,0.0,set(),0,0.0,0,0.0,2014-07-28 22:35:53,2022-01-04 05:52:27,1116.9633630854896,139.50444444444443,0.0025,47425.77722222222,3863.4043412076057,3410089.1475,0,0,77,119,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,101,0,2081,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,2399,69,39,406,0,0,0,0,0,159,0,0,0,2894,0,0,189,206,316,317,282,254,226,232,308,272,239
12315820.0,REEF,1606,60,60,0.0,0.0,set(),0,0.0,0,0.0,2014-09-02 16:57:54,2020-08-07 02:00:05,1271.5178563027537,175.29416666666668,0.006944444444444444,33244.68361111111,3116.81747708829,2042057.6772222223,0,0,234,535,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,41,0,415,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1030,148,51,355,0,0,0,0,0,255,0,0,0,1351,0,0,116,113,130,137,87,133,121,193,154,149,167
12315920.0,ActiveMQ Artemis,3202,469,469,0.0,0.0,set(),0,0.0,0,0.0,2014-10-23 14:22:56,2021-12-21 05:23:45,2582.1503837879104,426.7706944444444,0.0019444444444444444,60133.23611111111,6717.88951466907,8268045.528888889,0,0,204,64,0,0,10,0,0,0,0,0,0,0,0,0,0,0,44,221,0,1957,0,0,33,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,2493,69,72,439,0,0,0,0,0,2532,0,0,0,670,0,0,240,259,292,278,267,318,237,284,278,305,250
12315922.0,Ignite,11949,444,446,0.0,0.0,set(),0,0.0,0,0.0,2014-11-14 17:46:23,2022-01-02 12:51:31,2489.7447968914184,354.33694444444444,0.0030555555555555557,55444.163611111115,5624.221866841554,29749960.578055557,0,0,2500,1331,0,0,32,0,0,0,0,0,0,0,0,0,0,0,251,387,0,5137,0,0,0,0,2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,8893,193,639,1072,0,0,0,0,0,4838,0,0,0,7097,0,14,862,1058,1051,1073,818,883,856,1016,1035,1070,1099
12315923.0,Apache Lens (Retired),1085,47,47,0.0,0.0,set(),0,0.0,0,0.0,2014-11-12 04:01:10,2019-01-25 07:07:15,970.8877068612392,172.6013888888889,0.0325,14904.200277777778,1930.4106203450444,1053413.1619444445,0,0,87,178,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,34,0,491,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,908,17,16,75,0,0,0,0,0,828,0,1,0,255,0,1,96,125,106,72,83,89,77,107,62,58,103
12316020.0,Apache NiFi,6526,956,958,0.0,0.0,set(),0,0.0,0,0.0,2014-12-05 18:48:19,2022-01-05 15:18:02,2163.094478581401,224.38861111111112,0.0019444444444444444,56611.65111111111,5548.037817410684,14116354.567222223,0,0,345,381,0,0,36,0,0,0,0,0,0,0,0,0,0,0,38,366,0,3147,0,0,0,0,2212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,3817,367,269,1742,0,0,0,0,0,134,0,2,0,6388,0,2,508,483,527,506,560,614,606,673,468,509,492
12316121.0,Kylin,4370,587,587,0.0,0.0,set(),0,0.0,0,0.0,2014-12-21 12:23:32,2021-12-21 09:45:05,3636.319827231121,503.2293055555556,0.0002777777777777778,47154.104166666664,8242.16293820623,15890717.645,0,0,135,244,0,0,74,0,0,0,0,0,0,0,0,0,0,0,47,222,0,2209,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0,0,3279,58,64,866,0,0,0,0,0,3967,0,0,0,403,0,0,795,280,360,347,336,296,342,291,353,277,348
12316221.0,Zeppelin,3392,762,762,0.0,0.0,set(),0,0.0,0,0.0,2015-03-17 14:51:13,2022-01-05 00:35:42,1199.5599140952568,196.00680555555556,0.006388888888888889,52776.626388888886,3156.470736707936,4068907.228611111,0,0,77,313,0,0,21,0,0,0,0,0,0,0,0,0,0,0,35,202,0,1695,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,2530,98,83,556,0,0,0,0,0,1323,0,0,0,2069,0,0,301,274,290,271,257,345,363,291,259,211,273
12316420.0,Apache AsterixDB,2122,51,60,0.0,0.0,set(),0,0.0,0,0.0,2011-01-27 15:30:50,2021-12-16 01:26:08,10928.467254686355,5791.295972222222,0.0033333333333333335,52137.02333333333,11459.797405580472,23190207.514444444,0,0,67,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,14,0,1750,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,104,0,0,969,14,27,211,0,0,0,0,0,1230,0,0,0,892,0,0,115,148,224,290,213,177,208,184,117,148,174
12316520.0,TinkerPop,2500,332,332,0.0,0.0,set(),0,0.0,0,0.0,2013-10-16 16:48:27,2021-12-23 21:23:35,3446.418437111111,1169.0822222222223,0.017777777777777778,51615.70138888889,5517.902426642058,8616046.092777777,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,717,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,130,0,0,1704,64,19,534,0,0,0,0,0,2499,0,0,0,1,0,0,216,199,171,157,158,155,164,225,252,346,272
12316920.0,Archiva,1788,410,409,0.0,0.0,set(),0,0.0,0,0.0,2004-07-22 12:12:27,2021-12-18 11:34:29,8252.211339951527,814.05,0.0025,93347.89777777778,16675.904339407516,14754953.875833333,0,1,151,68,0,0,13,0,0,1,0,0,0,0,0,1,0,7,13,98,0,1083,0,0,2,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,1353,45,54,214,0,0,0,0,0,1738,0,0,0,50,0,0,123,172,162,106,178,105,124,153,175,168,178
12316921.0,Continuum,2312,498,497,0.0,0.0,set(),0,0.0,0,0.0,2004-07-11 16:21:32,2015-05-13 00:58:01,4419.696342512496,622.1669444444444,0.0022222222222222222,76886.34805555556,8869.5529130356,10218337.94388889,0,0,155,43,0,0,35,0,0,0,0,0,0,0,0,0,0,0,23,178,0,1356,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,1692,84,78,356,0,0,0,0,0,2311,0,0,0,1,0,0,150,186,193,196,190,127,199,206,255,232,205
12316922.0,Maven,5589,1906,1907,0.0,0.0,set(),0,0.0,0,0.0,2003-11-13 06:42:31,2021-12-29 10:59:27,9745.387955259339,1075.3991666666666,0.0030555555555555557,133294.65694444443,17358.59486016125,54466973.281944446,0,0,434,98,0,0,99,0,0,0,0,0,0,0,0,0,0,0,12,394,0,3258,0,0,68,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,292,0,0,3855,200,284,948,0,0,0,0,0,5579,0,0,0,10,0,0,480,405,478,500,421,443,484,483,464,480,533
12317220.0,Maven Assembly Plugin,864,517,517,0.0,0.0,set(),0,0.0,0,0.0,2005-06-08 00:57:18,2021-03-03 08:23:01,13280.203962191357,3915.7006944444447,0.003611111111111111,108187.99555555555,18891.414612162105,11474096.223333333,0,0,28,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,53,0,586,0,0,17,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,588,25,44,149,0,0,0,0,0,864,0,0,0,0,0,0,97,57,75,76,80,73,60,58,56,82,74
12317824.0,Maven Release Plugin,948,559,558,0.0,0.0,set(),0,0.0,0,0.0,2005-09-07 08:44:18,2022-01-01 16:17:14,20333.36317217534,8496.479722222222,0.014444444444444444,119060.785,24729.244979808595,19276028.28722222,0,0,24,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,73,0,662,0,0,8,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,709,13,54,112,0,0,0,0,0,948,0,0,0,0,0,0,85,74,77,85,101,79,68,72,90,58,87
12317828.0,Maven SCM,923,425,425,0.0,0.0,set(),0,0.0,0,0.0,2004-04-21 09:01:36,2022-01-03 13:48:57,15030.740402070543,1466.7766666666666,0.0025,107074.97555555556,23999.465395873765,13873373.391111111,0,0,53,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,96,0,530,0,0,11,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,717,20,32,117,0,0,0,0,0,923,0,0,0,0,0,0,94,74,64,87,90,71,53,68,87,52,90
12317922.0,Maven Shared Components,933,204,202,0.0,0.0,set(),0,0.0,0,0.0,2005-08-19 00:01:10,2022-01-02 11:16:56,5920.789416755985,13.9475,0.005,119313.71722222223,14446.28512083322,5524096.525833334,0,0,79,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,54,0,285,0,0,125,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,521,31,34,302,0,0,0,0,0,932,0,0,0,1,0,0,75,57,91,64,93,94,56,76,74,89,73
12317927.0,Maven Surefire,1694,882,881,0.0,0.0,set(),0,0.0,0,0.0,2004-08-31 17:29:31,2021-12-31 19:17:48,6556.174401974288,462.17069444444445,0.003611111111111111,116020.80833333333,13693.715035693744,11106159.436944444,0,0,86,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,14,104,0,1101,0,0,22,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,1285,35,70,222,0,0,0,0,0,1693,0,0,0,1,0,0,155,149,155,144,127,111,130,121,123,132,184
12318123.0,Groovy,8898,2259,2259,0.0,0.0,set(),0,0.0,0,0.0,2003-09-25 17:39:46,2021-12-29 03:04:05,6140.51834806823,284.3261111111111,0.0016666666666666668,129719.93333333333,13911.88763561017,54638332.26111111,0,0,176,161,0,0,97,1,0,0,0,35,1,0,0,1,0,15,13,477,0,5975,0,0,347,0,1591,0,0,0,0,2,0,1,2,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,431,0,0,6132,160,266,1906,0,0,0,0,0,8502,0,0,0,396,0,0,790,722,814,772,793,729,784,650,690,739,679
