project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_Enhancement,fields.issuetype.name_<lambda>_Analysis,fields.issuetype.name_<lambda>_Problem,fields.issuetype.name_<lambda>_Typo,fields.issuetype.name_<lambda>_Problem Ticket,fields.issuetype.name_<lambda>_Backport,fields.issuetype.name_<lambda>_Technical Requirement,fields.issuetype.name_<lambda>_Support Request,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Public Security Vulnerability,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_Third-party issue,fields.issuetype.name_<lambda>_Clarification,fields.issuetype.name_<lambda>_Plugin Release Request,fields.issuetype.name_<lambda>_Dev Task,fields.issuetype.name_<lambda>_Spec Change,fields.issuetype.name_<lambda>_Feedback,fields.issuetype.name_<lambda>_A/B Test,fields.issuetype.name_<lambda>_Tracker,fields.issuetype.name_<lambda>_Spike,fields.issuetype.name_<lambda>_Ask a question,fields.issuetype.name_<lambda>_Risk,fields.issuetype.name_<lambda>_Support Patch,fields.issuetype.name_<lambda>_Market Problem,fields.issuetype.name_<lambda>_RFE,fields.issuetype.name_<lambda>_Feature Request,fields.issuetype.name_<lambda>_Component Upgrade Subtask,fields.issuetype.name_<lambda>_Infrastructure,fields.issuetype.name_<lambda>_Business Requirement,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Feature,fields.issuetype.name_<lambda>_Incident,fields.issuetype.name_<lambda>_Build Failure,fields.issuetype.name_<lambda>_Suggestion,fields.issuetype.name_<lambda>_Investigation,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Patch,fields.issuetype.name_<lambda>_Docs Task,fields.issuetype.name_<lambda>_Atlassian Incident,fields.issuetype.name_<lambda>_Purchase,fields.issuetype.name_<lambda>_Issue,fields.issuetype.name_<lambda>_Test Task,fields.issuetype.name_<lambda>_Workload,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Backport Sub-Task,fields.issuetype.name_<lambda>_CTS Challenge,fields.issuetype.name_<lambda>_QE Sub-task,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pricing Change,fields.issuetype.name_<lambda>_Design Request,fields.issuetype.name_<lambda>_Initiative,fields.issuetype.name_<lambda>_OKR,fields.issuetype.name_<lambda>_Tracking,fields.issuetype.name_<lambda>_Component Upgrade,fields.issuetype.name_<lambda>_Library Upgrade,fields.issuetype.name_<lambda>_Success Metric,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_Doc API,fields.issuetype.name_<lambda>_App Incident,fields.issuetype.name_<lambda>_Payment Support,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Dev Sub-task,fields.issuetype.name_<lambda>_Simple Task,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Release,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Quality Risk,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_Doc UI,fields.issuetype.name_<lambda>_Docs Sub-task,fields.issuetype.name_<lambda>_QE Task,fields.status.name_<lambda>_Approved,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Verified,fields.status.name_<lambda>_Dropped,fields.status.name_<lambda>_In Review,fields.status.name_<lambda>_Defining,fields.status.name_<lambda>_To Do
12313221.0,OptaPlanner,2000,139,139,0.0,0.0,set(),0,0.0,0,0.0,2007-02-03 09:16:29.000,2021-12-15 10:20:09.000,4799.805756805556,872.4644444444444,0.0038888888888888888,99688.09083333334,9368.67409975232,9599611.513611112,376,0,0,0,0,0,0,0,600,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
12313422.0,JBoss Enterprise Application Platform,16072,550,628,0.0,0.0,set(),0,0.0,0,0.0,2013-01-22 10:29:16.000,2021-12-22 16:59:11.000,3182.9762786557712,742.1641666666667,0.0025,55990.78472222222,6537.692033962567,51156794.75055555,714,1,0,0,0,0,4,10,689,0,154,0,10,0,0,0,0,0,60,0,0,0,6,0,0,164,0,0,0,208,0,2,0,0,0,4,0,1,0,0,1,0,0,0,0,1,6,12088,0,0,1,0,0,1614,1,0,0,0,0,0,0,171,0,0,8,146,0,4,1,0,0,0,3,0,0,6382,0,0,0,0
12313621.0,Red Hat Developer Website,5250,162,173,0.0,0.0,set(),0,0.0,0,0.0,2012-03-14 15:45:50.000,2020-12-09 04:45:51.000,2044.6269857671957,503.1034722222222,0.003611111111111111,29711.93,3640.911724652859,10734291.675277777,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,2973,0,0,0,0,0,0,0,0,0,0,0
12313721.0,WildFly,11679,1397,1404,0.0,0.0,set(),0,0.0,0,0.0,2009-08-31 11:00:10.000,2021-12-20 20:42:30.000,3360.998439863573,344.80555555555554,0.004722222222222222,106536.11416666667,8539.175363731501,39253100.77916667,725,0,0,0,0,0,0,0,1361,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6278,0,0,0,0,0,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12313728.0,WINDUP - Red Hat Application Migration Toolkit,2489,85,89,0.0,0.0,set(),0,0.0,0,0.0,2013-05-09 08:17:25.000,2021-12-17 13:49:05.000,2954.6635203785545,646.3433333333334,0.010277777777777778,52544.34611111111,6152.846356272438,7354157.502222222,459,0,0,0,0,0,0,0,478,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
12313920.0,Keycloak,14556,3445,3444,0.0,0.0,set(),0,0.0,0,0.0,2013-07-09 11:43:44.000,2021-12-30 03:10:58.000,4088.569721764221,878.0544444444445,0.0,55134.467777777776,6746.965273751171,59513220.87,2302,0,0,0,0,0,0,0,2570,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
12314020.0,HAL,1497,150,150,0.0,0.0,set(),0,0.0,0,0.0,2011-07-18 06:15:49.000,2021-11-29 09:20:53.000,4222.992491464411,560.3127777777778,0.0022222222222222222,47965.1,7841.71956495068,6321819.759722223,229,0,0,0,0,0,0,0,57,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314121.0,apiman (API Management),916,82,82,0.0,0.0,set(),0,0.0,0,0.0,2014-04-24 13:31:10.000,2020-11-04 10:38:17.000,1204.5821976589034,167.76680555555555,0.001388888888888889,21075.387777777778,2586.957115912935,1103397.2930555556,165,0,0,0,0,0,0,0,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314558.0,AppFormer,1931,97,97,0.0,0.0,set(),0,0.0,0,0.0,2010-05-19 10:25:17.000,2021-12-14 06:25:04.000,3282.9349856148224,842.0208333333334,0.0030555555555555557,88851.49277777778,7992.239038231882,6339347.457222222,0,0,0,0,0,0,0,0,760,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
12314570.0,Red Hat Fuse,13077,369,368,0.0,0.0,set(),0,0.0,0,0.0,2011-01-21 22:00:31.000,2021-12-23 12:40:33.000,2685.7039195619113,644.4575,0.003611111111111111,63603.83555555555,5208.977241971783,35120950.156111114,1255,0,0,0,0,0,0,0,1412,0,678,0,56,0,0,0,0,0,0,0,0,2,0,0,0,657,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8727,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314573.0,Fuse Tooling,2749,142,140,0.0,0.0,set(),0,0.0,0,0.0,2011-01-05 16:16:58.000,2022-01-04 09:48:27.000,3420.7087618730043,528.8469444444445,0.0019444444444444444,55687.606944444444,7015.655038260183,9403528.386388889,474,0,0,0,0,0,0,0,544,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
12314575.0,JBoss A-MQ,1469,151,150,0.0,0.0,set(),0,0.0,0,0.0,2011-08-24 20:43:39.000,2021-10-22 21:21:24.000,3764.0141004840784,651.2683333333333,0.0022222222222222222,60825.24361111111,8266.174431461512,5529336.713611111,170,0,0,0,0,0,0,0,139,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314577.0,FUSE Mediation Router,814,79,79,0.0,0.0,set(),0,0.0,0,0.0,2007-07-20 14:00:57.000,2015-01-12 11:35:23.000,1814.150119096369,111.63236111111112,0.0022222222222222222,59646.326944444445,5671.060113910174,1476718.1969444444,159,0,0,0,0,0,0,0,128,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315320.0,WildFly Elytron,1860,71,71,0.0,0.0,set(),0,0.0,0,0.0,2011-09-23 08:10:28.000,2022-01-04 19:36:33.000,2501.113933990442,353.17833333333334,0.0038888888888888888,60191.79888888889,5505.07905856243,4652071.917222222,244,0,0,0,0,0,0,0,338,0,61,0,2,0,0,0,0,0,1,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,49,0,0,0,0,0,0,0,1,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315422.0,WildFly Core,4495,345,356,0.0,0.0,set(),0,0.0,0,0.0,2010-01-26 13:23:12.000,2021-12-14 23:06:25.000,2650.1004720059323,228.1836111111111,0.006388888888888889,88241.03416666666,7287.12806097623,11912201.621666666,424,0,0,0,0,0,0,0,561,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315720.0,FeedHenry,2191,75,76,0.0,0.0,set(),0,0.0,0,0.0,2015-02-11 11:41:04.000,2019-03-24 10:15:55.000,4058.753992342411,987.9319444444444,0.0,31150.91638888889,5433.797044738283,8892729.997222222,189,0,0,0,0,0,2,0,1037,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,191,0,0,6,31,0,0,0,0,0,0,318,0,0,0,0
12315920.0,Hawkular,1244,53,53,0.0,0.0,set(),0,0.0,0,0.0,2015-01-15 20:04:39.000,2017-12-15 05:14:28.000,2739.5496766702395,484.6923611111111,0.020555555555555556,24496.815833333334,4584.980112156979,3407999.797777778,255,0,0,0,0,0,0,0,120,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
12315922.0,JBoss Web Server,862,88,90,0.0,0.0,set(),0,0.0,0,0.0,2014-03-31 14:42:15.000,2021-11-26 08:43:48.000,3777.067265725703,1343.1541666666667,0.01361111111111111,37275.53055555555,5705.864795439309,3255831.9830555557,0,0,0,0,0,0,0,0,61,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
12315940.0,AMQ Interconnect,683,49,49,0.0,0.0,set(),0,0.0,0,0.0,2015-04-30 10:20:37.000,2021-11-10 04:32:29.000,4616.549989019034,1299.0555555555557,0.002777777777777778,52018.2525,7722.332608339125,3153103.6425,83,0,0,0,0,0,0,0,301,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12316023.0,Cloud Enablement,1870,131,133,0.0,0.0,set(),0,0.0,0,0.0,2015-04-22 07:35:13.000,2021-12-02 14:54:52.000,1858.321411764706,379.9926388888889,0.0019444444444444444,37080.34305555555,4111.026836890591,3475061.04,813,0,0,0,0,0,0,0,55,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0
12316026.0,RH-SSO,1477,86,86,0.0,0.0,set(),0,0.0,0,0.0,2015-04-28 06:10:59.000,2020-07-31 05:55:19.000,9135.264549763033,1518.4988888888888,0.0011111111111111111,57941.10333333333,15270.857480605739,13492785.74,97,0,0,0,0,0,0,0,255,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
12316320.0,WINDUPRULE - Red Hat Application Migration Toolkit rules,557,38,39,0.0,0.0,set(),0,0.0,0,0.0,2013-10-10 15:33:20.000,2021-12-14 09:59:32.000,3411.820468781169,675.495,0.010277777777777778,36384.5775,7392.787646070909,1900384.0011111111,51,0,0,0,0,0,0,0,114,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
12316327.0,BxMS Documentation,3419,117,118,0.0,0.0,set(),0,0.0,0,0.0,2014-04-24 06:20:00.000,2021-12-23 00:19:06.000,1159.8866206005655,313.2941666666667,0.002777777777777778,35806.975277777776,2857.0199088868594,3965652.3558333335,120,0,0,0,0,0,0,0,1515,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12316420.0,AMQ Documentation,578,68,68,0.0,0.0,set(),0,0.0,0,0.0,2013-12-03 13:37:07.000,2021-10-21 15:36:04.000,6355.62144271434,2952.5133333333333,0.005555555555555556,39310.28472222222,8082.973053465836,3673549.1938888887,159,0,0,0,0,0,0,0,110,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
12317020.0,Thorntail,2467,386,417,0.0,0.0,set(),0,0.0,0,0.0,2015-04-22 16:14:23.000,2020-10-07 07:13:21.000,3374.587148020538,544.5444444444445,0.0025,34742.159166666665,5799.611725833589,8325106.494166667,371,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,95,7,0,0,0,0,0,0,0,0,0,20,9,0,0,172,0,0,0,0,0,0,0,0,0,0,0
12317122.0,Red Hat Data Grid,1642,79,84,0.0,0.0,set(),0,0.0,0,0.0,2016-02-10 09:32:33.000,2021-12-13 11:34:16.000,3384.0587061848696,597.1177777777777,0.008888888888888889,41994.7175,5959.601842510316,5556624.395555556,155,0,0,0,0,0,0,0,32,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0
12317320.0,Debezium,3504,938,938,0.0,0.0,set(),0,0.0,0,0.0,2016-01-26 09:19:34.000,2022-01-04 13:45:31.000,1737.1419203450025,194.32527777777779,0.014444444444444444,43274.34916666667,4373.12880767977,6086945.288888888,500,0,0,0,0,0,0,0,1056,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12317724.0,JBoss BRMS Platform,2383,177,180,0.0,0.0,set(),0,0.0,0,0.0,2012-07-23 23:50:00.000,2019-05-30 02:48:15.000,6619.7758249405515,3754.135277777778,0.002777777777777778,59453.69388888889,10052.385735681588,15774925.790833334,101,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0
12317725.0,JBoss BPMS Platform,3986,238,241,0.0,0.0,set(),0,0.0,0,0.0,2012-04-17 13:33:00.000,2019-10-08 11:13:34.000,8412.515727894854,4122.7477777777785,0.0033333333333333335,61032.5875,12123.23104215401,33532287.69138889,204,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,0,0,0
12317820.0,Docs for Red Hat Developers,2122,107,114,0.0,0.0,set(),0,0.0,0,0.0,2012-06-22 07:15:26.000,2021-12-21 11:33:14.000,2233.0410395067547,930.9480555555556,0.0033333333333333335,68114.12944444445,4650.866787624295,4738513.085833333,247,0,0,0,0,0,0,0,973,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,9,0,1,97,0,0,0,0,0,0,0,0,0,0,0
12318224.0,Red Hat 3scale API Management,3639,179,179,0.0,0.0,set(),0,0.0,0,0.0,2016-10-10 09:43:31.000,2021-12-21 15:31:11.000,4661.847770907759,2326.5094444444444,0.0030555555555555557,32484.74916666667,6000.633865704516,16964464.038333334,414,0,0,0,0,0,0,0,798,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
12318422.0,AMQ Broker,2857,167,168,0.0,0.0,set(),0,0.0,0,0.0,2012-10-27 01:59:53.000,2021-11-26 17:27:58.000,2846.567527515265,1153.7413888888889,0.009722222222222222,51440.07361111111,4645.81612533551,8132643.426111111,475,0,0,0,0,0,0,0,699,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12318520.0,A-MQ Messaging-as-a-Service,1824,47,49,0.0,0.0,set(),0,0.0,0,0.0,2016-02-04 11:40:26.000,2021-11-24 12:58:21.000,2892.3703391508284,674.1643055555555,0.0033333333333333335,30266.1375,5200.684966018168,5275683.498611111,32,0,0,0,0,0,0,0,1371,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12319021.0,Spring Boot & Cloud,1211,27,28,0.0,0.0,set(),0,0.0,0,0.0,2017-01-09 02:30:42.000,2021-11-24 14:16:37.000,1431.8162299293513,223.83527777777778,0.002777777777777778,20792.143888888888,2640.239761170735,1733929.4544444445,75,0,0,0,0,0,0,0,779,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
12320221.0,AMQ Streams,2178,73,73,0.0,0.0,set(),0,0.0,0,0.0,2018-01-04 04:20:34.000,2022-01-04 15:53:27.000,2623.416532879298,917.1040277777778,0.006944444444444444,31570.981666666667,4638.862246789925,5713801.208611111,40,0,0,0,0,0,0,0,1570,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320222.0,Red Hat Decision Manager,1165,135,138,0.0,0.0,set(),0,0.0,0,0.0,2014-06-13 06:34:00.000,2021-12-03 03:08:27.000,3910.746891988555,691.6441666666667,0.013055555555555556,51979.38722222222,7360.244557720408,4556020.129166666,109,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0
12320223.0,Red Hat Process Automation Manager,2565,186,193,0.0,0.0,set(),0,0.0,0,0.0,2013-05-01 12:31:00.000,2021-12-23 12:12:40.000,3696.6573316006065,863.3472222222222,0.0033333333333333335,50251.93944444445,6649.266120162733,9481926.055555556,245,0,0,0,0,0,0,0,174,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,0,0
12320520.0,Kiali QE,1148,13,14,0.0,0.0,set(),0,0.0,0,0.0,2018-02-14 09:15:33.000,2021-12-13 14:40:45.000,1015.2041940089043,166.74208333333334,0.0030555555555555557,28732.555,2865.2113288530777,1165454.4147222221,0,0,0,0,0,0,0,0,182,0,238,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,50,0,0,0,558,0,0,0,0,0,0,0
12320921.0,Distributed Tracing,1370,29,29,0.0,0.0,set(),0,0.0,0,0.0,2018-01-26 03:49:25.000,2021-11-29 15:22:16.000,2259.7196774128142,432.02847222222226,0.0030555555555555557,29411.417777777777,4452.329902520708,3095815.9580555554,0,0,0,0,0,0,0,0,286,0,88,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,29,0,0,0,152,0,0,0,0,0,0,0
12321021.0,Maistra,2044,84,86,0.0,0.0,set(),0,0.0,0,0.0,2018-08-15 12:51:47.000,2021-11-26 17:33:12.000,1459.7625809958688,333.1793055555556,0.015833333333333335,26573.491666666665,3026.143594219316,2983754.7155555557,0,0,0,0,0,0,0,0,989,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,0,0,0,0,38,0,0,2,0,0,0,0,0,0,0,0
12321720.0,Red Hat CodeReady Workspaces,1780,105,106,0.0,0.0,set(),0,0.0,0,0.0,2018-05-01 17:31:17.000,2022-01-03 15:20:32.000,1558.896677434457,492.0126388888889,0.004722222222222222,23073.946666666667,2693.232526511583,2774836.0858333334,45,0,0,0,0,0,0,0,302,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0
12322421.0,Kogito,4849,144,144,0.0,0.0,set(),0,0.0,0,0.0,2018-02-08 10:30:23.000,2021-12-29 19:13:47.000,1323.7690412685317,478.07,0.003611111111111111,30579.54527777778,2359.4405438548397,6418956.081111111,746,0,0,0,0,0,0,0,1946,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,147,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0
